"","listing_id","id","date","reviewer_id","reviewer_name","comments"
"605494",11207665,74244070,"2016-05-14",16609872,"Lisa & Omar -","Trés bonne semaine passée à L.A. chez Justin. Sa maison est confortable, proche de commerces, de restos. Jardin derrière la maison pour garer sa voiture en toute sécurité. La chambre est spacieuse et la wifi nickel. Justin est quelqu'un de discret et de sympathique. On recommande !! Même si la maison est un peu loin de la côte, mais L.A. est tellement grande..."
"646183",12246860,434884970,"2019-04-08",14201761,"Nora","Incredible location, just as close to the beautiful beach as it is to all the Belmont Shore action on 2nd Street. However, with all the amenities (hot tub, outdoor seating) you might not even want to leave! Rory's got everything you would need for a nice getaway either way."
"255014",3442441,47526847,"2015-09-20",23052940,"Scott","Great little secluded spot. Perfect for a couple. Loved the outdoor area. Gil made us feel very welcome."
"1020807",19571709,223124053,"2017-12-31",44586701,"Ryan","The room is very clean and tidy.
Highly recommended to stay :)"
"1000836",19142427,300683983,"2018-08-02",18298602,"Guglielmo","Lovely apartment well located in LA. It is perfect for a family of 5 as we are, the 2 places of parking really facilitate your life"
"980222",18774139,167760826,"2017-07-07",135249200,"Jesse","This place was lovely to stay in. The bed was very comfortable and we used the kitchenette to dine in as we were on a tight budget. 
Claudia also left us a complimentary bottle of wine which was wonderful after a long day of driving. 
As our first stay in an Air BnB I strongly recommend it! "
"998286",19111168,241597768,"2018-03-09",161934310,"Chloe","The place itself was very nice but the fact that their is other people you don’t know there is a little weird. For example I had multiple people try to enter the room I was staying in late at night. Kinda creepy."
"1172453",22250970,266826152,"2018-05-20",42643262,"Courtney","We had a wonderful stay at Jonathan and Monica's! They were very friendly and responsive, and check-in and check-out were easy. The space is very comfortable and nicely decorated, with great amenities. Parking was easy to find. Perfect for my husband's and my weekend getaway in LA!"
"829652",15873954,190268477,"2017-09-03",55192602,"Stephen","I loved my stay at this Studio in Venice. It was close to the beach, but the short distance from the boardwalk gave it a much more local feel. Also close to Abbott-Kinney. Within walking distance of heaps of great restaurants and bars. If you want to get a little taste of what it might be like to live in West LA on the beach look no further.
The studio itself was clean, and really well fitted out. There was really nothing I did not like!"
"1280150",24949865,355377717,"2018-12-03",34688037,"Robert","Everything was BEYOND GREAT! Thanks Nora!!!"
"1345543",27548857,418273356,"2019-03-01",89357831,"Shafon","You can expect to meet a great group of people, with impeccable hospitality. I really enjoyed myself, and would recommend this property to all."
"494208",8290371,422281627,"2019-03-10",96408960,"태희","Jay was really cool and humorous. His response is really fast and the location is good. But bed is a little bit dirty."
"1152285",21870566,517770172,"2019-08-25",278980087,"Ed","Great location!  Steps away from the beach!"
"1092489",20938447,310678516,"2018-08-19",209146469,"Isaac","Great place very nicely decorated, easy and well organized system he has going on. Definitely would stay here again."
"149426",1399365,30543946,"2015-04-24",24316936,"Ludivine","Ceci fut ma première expérience avec Airbnb et je suis vraiment ravie. Cara est une hôte exceptionnelle, très accueillante et accommodante. L'appartement, correspondant parfaitement à la description, est très agréable et confortable. Le jardin est sublime et très reposant. L'appartement est très bien situé dans Santa Monica et à distance raisonnable de la plage et des commerces que nous pouvions rejoindre à pied. La voiture est obligatoire à L.A. et le parking est un véritable plus. Le quartier est résidentiel et très calme ce qui est agréable après une journée de visite dans la région de L.A. Nous avons passé un très bon séjour chez Cara et nous relouerons surement chez elle lors de notre prochain séjour à Santa Monica."
"1099956",21058597,464493417,"2019-06-05",52703200,"Mark","I’m so glad I stayed here. LA is big and everything is so spread out but this apartment was a perfect base to explore each part of the city as it wasn’t far from anything I wanted to see...really easy to get everywhere

The apartment was much bigger than I expected too. If I come to LA again (and I definitely hope I do!) then I hope I can book this apartment again!"
"975046",18658155,311682825,"2018-08-21",46834520,"Avi","awesome brand new apartment with an expceptional location near all of LAs attractions"
"265358",3653912,297987602,"2018-07-28",45752225,"Jen","Giovanni's Airbnb was awesome. It was in a great location, clean and easy to use with all the neat technology. Bathroom and kitchen were well stocked beyond the typical amenities.  Very much appreciated and would not hesitate to stay again! "
"451543",7328956,66005790,"2016-03-18",5153809,"Joshua","We stayed at the house for four nights and overall it was a pretty great experience. Once you get used to the crazy hill parking and driving in Echo Park, it's a fantastic location. It's located fairly close to everything yet is still peaceful and quiet. 

Tim was also a great host. He was super friendly and was really great about suggesting things to do and see. 

The only bad thing was that the bed wasn't the most comfortable and the room walls are kind of thin. 

Overalls, though, it's a great place in a great neighborhood. "
"387675",5902930,503358031,"2019-08-05",277913953,"Daniel","Amazing little studio in a big home in Los Feliz. The front patio is so cute I found myself making excuses to go have a glass of wine! The room is spacious but really best for one person or a couple. Stairs are required to get to the room but it adds character and charm the amazing home.  Overall would definitely recommend to other and would definitely stay here again. Also, street parking is super easy and there is always a spot - just in case anyone has doubts (I stayed for two weeks and never had an issue)."
"1429188",30820011,470970456,"2019-06-16",73171240,"Zelimir","We stayed at Amanda's place over the weekend (checked in Friday, out Sunday). Place was clean, cozy, with beautiful front yard. Location is great, close to pretty much everything if your focus is that part of LA. Amanda was great host, responded right away to all of our questions, would stay there again and of course, recommend her place to anyone. Thanks Amanda for everything."
"230305",2868115,26700193,"2015-02-17",22906263,"Xian","It's been a great experience staying in Venice. The room is comfortable and cozy, small but you can find everything. And jay is an awesome host! The communication is very efficient and easy. Will definitely come back when we revisit. "
"327621",4595506,213376265,"2017-11-20",158628067,"Malou","We loved Erica’s apartment! Very cute and very spacious. Charlie is literally the best! A five minute walk to LACMA; you can actually see the lamps at night from the street it’s on. Great place, central to a lot of places."
